,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
stays[4070],0.456104827285003,0.0022487593398928573,0.08857172482025978,0.27231591740120115,0.3950041083548584,0.4573106377453722,0.5201730434659806,0.6305650418864694,1551.3301887253192,0.9986832118317476
stays[4071],0.27591545590340927,0.0026929419779479383,0.09460060520689488,0.08622923345258271,0.21151308640003935,0.2780640404352288,0.3364205183954209,0.46614329408338595,1234.0530711643407,0.9993675492969853
stays[4072],0.38169852746122584,0.002598346055229995,0.09895212612178635,0.18870960939286024,0.31554685716991454,0.3843273212106314,0.4480130435759216,0.570625240159834,1450.294759666038,0.9994723406871379
stays[4073],0.6676595561848798,0.0027102402730911092,0.10251467111015314,0.46483113558860145,0.6010053581024113,0.6596208027962333,0.7389192093559303,0.8626210682491242,1430.7259574631955,0.9987689447606904
stays[4074],0.7808841825247652,0.003567004124205622,0.12079591165478426,0.5521416294843847,0.7064275144338549,0.7789684702488118,0.8569235117924047,1.0223631102513016,1146.825256067984,0.999159520088348
stays[4075],0.1739645163590245,0.0027033163354499845,0.09474471473682035,-0.010391815624340498,0.1094879234498449,0.17357585435636796,0.24321754760551284,0.35859291302706936,1228.3333618246781,0.9988473951485164
stays[4076],0.47139807407612067,0.0028872934631317348,0.10039763060049745,0.26895382880296087,0.4116064148482594,0.47091980533987543,0.5426994324678747,0.6750016392218064,1209.1079363710157,0.9992527041006067
stays[4077],0.34516267713209453,0.0035669248825870585,0.10183730360887636,0.13021709536316867,0.285118492860774,0.34707875681046296,0.41137151609045997,0.5471239089301096,815.1280846613284,0.9989901653951806
stays[4078],0.6581120268645282,0.003796574274218801,0.10246596860144343,0.4518649534029565,0.5918038261405929,0.656913915370368,0.7236518310058647,0.8637394293440905,728.4093272688664,0.9990533466573072
stays[4079],0.3931180124838643,0.0029300022113227494,0.10059186147701805,0.19207894137152487,0.32904920617541566,0.3952830802482211,0.45502608772068215,0.6044321997020468,1178.6633882598005,1.0035786157388502
stays[4080],0.38931684955000145,0.0022560864012243077,0.10041882592305286,0.197604423845857,0.32493823057103594,0.388012648176253,0.4574656845407013,0.574386168857094,1981.1566803437663,0.9988582222011718
stays[4081],0.20473163748134365,0.0026488523640077572,0.10656999097603402,0.003245388943012549,0.12995823253038927,0.20022858217603412,0.2770935774698409,0.42600462002916134,1618.6552179115765,0.9989148224924793
stays[4082],0.3224976145698197,0.0030147030463257593,0.09506891785557482,0.1392099438824155,0.2528619895471422,0.319901855096811,0.39350793242419274,0.49757090926954584,994.4616077135157,0.9997479609125691
stays[4083],0.29670119185350974,0.003163494755745855,0.1120816860860139,0.07829003332478167,0.21796579883877093,0.2994689690301568,0.37704487361374,0.5124044846326511,1255.2639990948785,1.0041995945434494
stays[4084],0.049616996111819245,0.002947164904577834,0.09925865841754945,-0.13713443010325843,-0.0145798490198219,0.05228208878492675,0.11565214041320254,0.2419254235259026,1134.299989772269,1.0058919014536971
stays[4085],0.32772873314540324,0.0031467248483727068,0.09372216912743639,0.14232288632768608,0.26638877679474443,0.324646275790478,0.3953348343237887,0.5195000999332822,887.088856509309,0.9988247461033704
