,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
betas[4090],0.408931714007258,0.003980550882759653,0.180239369398036,0.0430372832903994,0.29347037291298705,0.4072631092034894,0.5252944143810413,0.7470921400146177,2050.278978472748,0.9997112940241347
betas[4091],1.1634791133394402,0.005723351139278976,0.19355371120671458,0.788531305935956,1.0291698349656846,1.1647564352705189,1.2977642685320716,1.5269022573907416,1143.6739330946484,0.9998453192817645
betas[4092],1.6132981098785968,0.006984444104530351,0.2421345758436618,1.1401706750569924,1.4560476752026084,1.6145727443701872,1.7832201996710966,2.0740610877284418,1201.8490555998558,1.0010172694651847
betas[4093],1.5381771008726588,0.005893576065323669,0.24884552066884838,1.0645921181165678,1.3682201790536301,1.5337747857816117,1.7099776568935718,2.056815139861907,1782.7968951960715,1.0009901374854264
betas[4094],1.2920833917777619,0.005984441086228138,0.19584429111996077,0.9158177917322697,1.1541863077049792,1.2856880677979272,1.4237986950224806,1.6799875682375942,1070.9634288158568,0.9993367683651556
betas[4095],1.6749126031251078,0.00797282858613256,0.24449853859098594,1.198846132088833,1.509919375211889,1.6696092379752936,1.8391839696424244,2.164733412853196,940.4326125756274,0.9996640982354593
betas[4096],1.2647822917709237,0.007330924552069312,0.2189259939071329,0.8380725709625936,1.1210585249476432,1.2533194285631049,1.4125420346038653,1.7163608790822822,891.8199028528473,1.0033039148487646
betas[4097],1.6182770884352946,0.00732078051714979,0.23970304553659702,1.1541391870627984,1.4464405786183716,1.6135192169914516,1.7817005471093732,2.0811490830696817,1072.0926802227534,1.002425794425693
betas[4098],2.1615918874919244,0.008533224157319767,0.30446104884424235,1.5852076315556134,1.952135161831407,2.151959165861185,2.3548372472939065,2.781279111347592,1273.0256960388112,1.0015842512854383
betas[4099],1.7675343049819887,0.00859502767057062,0.27735848082600817,1.2371508748574862,1.5877314625406422,1.7627541463013958,1.9504631196780906,2.3253933568482634,1041.3299068155675,1.0000645552578251
betas[4100],1.8293374442055332,0.005898233723027521,0.2434678240245136,1.3639630416086246,1.6608981128682094,1.8302745613208375,1.9868051591175386,2.301609450910926,1703.8807359439159,0.9997455048610697
betas[4101],2.058556708530738,0.00462731341840448,0.2150667760202914,1.6556374567669425,1.912281147199578,2.050690605122569,2.2036050294439717,2.486769484782479,2160.174410740997,0.999129366670113
betas[4102],1.6500977297545585,0.004720285004964459,0.18036376191625886,1.3026348115139712,1.5204041062887657,1.647838412878767,1.7746136823410552,1.9990769751035542,1460.0311673061624,1.0010333534626485
betas[4103],1.5630499156138722,0.005714435933269604,0.21540994974323202,1.155043398253589,1.4132479666833442,1.5534148325768495,1.7130892463482512,1.999079766687684,1420.9695866870854,0.9998392334001208
betas[4104],1.2070846595995306,0.006282295546220087,0.20117066162273944,0.8214292526462863,1.0683836198660785,1.2058075626478373,1.3425589001586875,1.602440791671318,1025.3982248438406,0.9997268683135645
betas[4105],1.0326102447915682,0.005823365800313929,0.18796840884729368,0.679475924105328,0.9073779688974317,1.0308237821555628,1.1626908474630877,1.4031023823329822,1041.8893219685262,0.9998559504043538
betas[4106],1.1716307980339382,0.004365536129619973,0.17663144707872416,0.8404525149833183,1.0483027287632323,1.1659700611960322,1.2947810097894563,1.5198765093015336,1637.0459897245055,0.9991556874296259
betas[4107],1.2617319536447231,0.004469178410087261,0.2031537559035317,0.8705420019762327,1.124817177561631,1.2584879898648402,1.401686484379316,1.6521257898635116,2066.3045297390304,0.9994516264087114
betas[4108],2.5023112164759573,0.007187200651365693,0.28266926654853824,1.9712641405861286,2.310552386667248,2.495412058890879,2.682859452882301,3.0594831441055996,1546.8123996926133,0.9990866289986622
betas[4109],1.72271623765086,0.0064351821676021,0.23734288440557746,1.2838675341657173,1.5577705035427858,1.7213236810792183,1.883740072798595,2.1619488175685126,1360.2876060238646,0.9995665098417126
betas[4110],1.4206405388002263,0.008205827294051199,0.2569846811099746,0.9208955857870138,1.2462098320390096,1.4161075848418019,1.5820473698720985,1.9550522559112695,980.7757675846069,1.0001261883570394
betas[4111],1.8324486803067803,0.008364142000714404,0.2614778703222521,1.3549280051109234,1.643103550099779,1.8224502830195914,2.017671250297271,2.3655568339442903,977.2981652235452,1.0007050629749206
betas[4112],1.5061018029084177,0.00656085630939559,0.20157143351003118,1.1339042188499227,1.3668351266495589,1.5023804380275307,1.6396298352059593,1.937415024935561,943.9237558581436,1.000331899799485
betas[4113],2.0600544310327082,0.008571197310766847,0.2692936039666997,1.5715745168919286,1.8758293548404112,2.040449868588544,2.228428645288855,2.62441414152742,987.1180460181655,0.998808481900098
betas[4114],1.676758344912544,0.006121544652498875,0.21263920866039426,1.2884705319875691,1.5315842779511621,1.6728880751482957,1.814588009073191,2.1032759268545207,1206.6036960098484,1.0015303186567663
betas[4115],1.4103655747694557,0.006602803120792845,0.22077204577131318,0.9736976160870571,1.2530720883131017,1.4146853904426056,1.5531835428033447,1.853414347815748,1117.973394366805,0.9994507265759235
betas[4116],2.306420759216651,0.008813637547514096,0.26845477516234606,1.776742029747897,2.1255706946982604,2.301741844250664,2.487958120726993,2.845894639296519,927.7519880377636,1.0004689914185125
betas[4117],2.342310836195035,0.006668221174782187,0.2435825217077991,1.894795177271115,2.1735102155711608,2.3411030733391676,2.501800919837852,2.832527711647183,1334.3576563421389,0.9995591288567569
betas[4118],2.4362251229075396,0.009199834735140317,0.28227264541724084,1.8970759801383659,2.2426191322108826,2.422188673968509,2.6274240839079654,3.0180768708811914,941.4072427386026,1.0021230227101865
betas[4119],2.3242113800320654,0.006836439309094601,0.24495765861886162,1.863758010222071,2.151873202305303,2.321090428381516,2.4890161607443386,2.80668819111852,1283.87315804342,1.0006317807429777
betas[4120],2.3823097516131844,0.0061903630115031465,0.2674250833150357,1.859892660701969,2.202172335605838,2.368864011344761,2.5477922456905846,2.9587152549738027,1866.2595571020265,0.9996446311307668
betas[4121],2.537768561952382,0.007663250371192147,0.28206252621914873,1.9742075973760902,2.354264339866389,2.5274977573023225,2.72290689942618,3.090633780269382,1354.7674469257854,0.9990080424858454
betas[4122],2.19311724265206,0.004578094937777874,0.246343175569864,1.6961511830186589,2.0260278391558506,2.1956237969286336,2.356229828696274,2.701504060201775,2895.4194133190317,0.998954595129156
betas[4123],2.6539592769225915,0.007554458131498754,0.28024927979382813,2.1285747192168243,2.464083730292564,2.6510115406905452,2.840809722295253,3.2127618423938884,1376.2025974576459,0.9988616618139697
betas[4124],2.522302540490549,0.009066299311006483,0.27716435044857135,1.9942475283298355,2.337797968269017,2.526100245787902,2.700671254268669,3.0675148922423454,934.5760210551476,1.0057665481575144
betas[4125],1.1877889813653064,0.0054123707961860066,0.22583725414806904,0.7674490903468763,1.0316680632885196,1.1831618144594187,1.330120807567417,1.6539781981814579,1741.0694113032882,1.0027704726368865
betas[4126],2.1668260436047966,0.006939440121863923,0.25376824120896974,1.689547986340498,2.0039564038834587,2.154455041929433,2.3325648216701893,2.6754238180348375,1337.2902369147575,1.0016295606747696
betas[4127],2.0749358066227295,0.007029950501863595,0.24871319171068373,1.6011187158572848,1.904654715516032,2.0688884160198535,2.2376055689642413,2.5715467629213142,1251.6794074241693,1.0001429993890998
betas[4128],1.9808273914529193,0.006534345864206185,0.23883593006430853,1.517429219793259,1.8098454369559756,1.983528235046914,2.1474984834471393,2.441600883339313,1335.965022060202,0.9995249604468142
betas[4129],3.047128289708283,0.0073638253811263476,0.27805147073694847,2.5033360258852184,2.8539200625534025,3.043726031441852,3.2192698881630504,3.60025403107182,1425.7501639159789,0.9991471737570764
betas[4130],2.003462509221387,0.007238342257975896,0.24515135593160536,1.507224817899153,1.8376838000763924,2.001998438958622,2.161066848816547,2.4784417320087515,1147.0711856217647,0.9999848686593603
betas[4131],2.818426802339875,0.007637999394106767,0.3293237306612631,2.195738052404256,2.5882361369917293,2.796855981246496,3.0187937875941318,3.4860208797165546,1859.0317795257758,1.0014802608555131
betas[4132],2.06928261715528,0.00658354359598777,0.25719676717432444,1.5579598858748167,1.8826366504117256,2.0792889794121194,2.251284619249417,2.552022847859071,1526.2004570969248,0.9998002822580422
betas[4133],2.6582486599826427,0.007633811712079894,0.2826182353829842,2.1431783207687736,2.447719986719106,2.64798505364905,2.8471885711246827,3.230997378521257,1370.6212887256963,1.000543850732843
betas[4134],1.7452658740597553,0.005651420379737866,0.26394369306389437,1.2577068753053409,1.5558101601154701,1.7372251756196384,1.9322454102905073,2.2789970843946,2181.259577304968,0.9990360304144221
betas[4135],2.9994514257380787,0.008323464468647587,0.3063049523841209,2.438295247882257,2.790949329608152,2.9954797479264963,3.1953184074818006,3.6579413560297707,1354.2529094904123,0.9987998908748196
betas[4136],1.6177567716800878,0.005060569919512896,0.22774419110510566,1.1699781572960755,1.4627398339647695,1.6173844739339724,1.773815217999214,2.0745975590549004,2025.3298232050856,1.0008718691597231
betas[4137],2.4867884049180944,0.007462449133484107,0.26329144107864727,1.9843250758344624,2.3166221823445072,2.4824058702958025,2.6639101651965875,3.0247558905884158,1244.8319183314643,0.9991177292187702
betas[4138],2.2468157451582,0.007249587508937213,0.28647897993556787,1.7000179312121377,2.054998735688712,2.257678763476135,2.4333890258233306,2.8491668015713856,1561.5609143987233,1.0006844204428644
betas[4139],2.7229494475354246,0.007395939362347756,0.2752836030465499,2.1999749581638106,2.5343206894016,2.7238457344273286,2.9064895120048178,3.255478179690733,1385.3962386106643,0.9999704280122316
betas[4140],1.8119667577348328,0.006164764539264381,0.23758011077494917,1.3464450767691305,1.661526789389534,1.8113794570942008,1.9659976189024708,2.308467025297681,1485.207637604606,1.0000445365542208
betas[4141],2.2880354768509403,0.007204537239089326,0.26820045139516807,1.8087061642338749,2.103818448229237,2.2749041589934125,2.466184555312628,2.8483135972857614,1385.8200101573016,0.999543417646678
betas[4142],2.2792761689728067,0.008048695268730803,0.2898227228828047,1.718659485409394,2.0897304505938052,2.274760361317211,2.4715613128327965,2.8610240590462843,1296.6235190069676,1.0001770183432193
betas[4143],2.9238188923813673,0.008981701304754777,0.3204391256448361,2.3250680249508546,2.7070764124891578,2.9159899484283356,3.121809000302365,3.582700443892163,1272.8401319685238,0.9996935340550357
betas[4144],2.049877889355049,0.007779938570911935,0.2825775467501528,1.5546751267364822,1.8576062396930189,2.0344948790649244,2.2277116205350227,2.6384871231187357,1319.237430657187,1.0020568283183082
betas[4145],2.8557295679225354,0.0078025422101290634,0.35420735391724156,2.1847172749046058,2.613639054131526,2.854729438459289,3.088760742548554,3.582147146541753,2060.8334439908813,0.999177794373876
betas[4146],1.1910090177728159,0.005670468687768571,0.20835605941520657,0.7814203919346931,1.0518433197975352,1.1852778344803494,1.333136511024409,1.5983701583699306,1350.1261749793737,1.0049161587661872
betas[4147],1.0905766824830463,0.006790453415886757,0.2120051575498784,0.7062094206190537,0.942591527344369,1.0891338586400088,1.2288135191324696,1.5253946228121193,974.754624538298,1.0028640826737927
betas[4148],0.9313073891525397,0.004574221028302724,0.1893656224939722,0.5547534554902942,0.8063095807119769,0.931508712776075,1.0688019038581413,1.2834943702928394,1713.8309739369545,1.0007507627920855
betas[4149],0.9820871091727826,0.004531646593834533,0.1935596691030692,0.5919213060563312,0.8574493315477365,0.9761964631978408,1.1137324041264594,1.3643887362609728,1824.389965922077,0.9995481956056422
betas[4150],1.300459487360385,0.005855372356598624,0.21099825931615032,0.8910146461959288,1.156500684363873,1.2958956937609662,1.435134699652055,1.7374210680685356,1298.5201965893964,0.999515149173259
betas[4151],0.974365339770303,0.0048651173842424525,0.20286586684579466,0.5718894136049516,0.8339636100845315,0.9798011160800858,1.1121965380993384,1.36088443374507,1738.726669311664,0.9993503665635997
betas[4152],1.071503503732527,0.004436888951196579,0.17770476598797944,0.7228402633480844,0.9608398902517055,1.070096544989376,1.1895418832902265,1.4279909264065913,1604.135437285734,0.999512178326949
betas[4153],1.0886776251891024,0.006150507625401898,0.19592534341176115,0.711821943559988,0.9594074968563873,1.081513101565712,1.2181908298517325,1.486827679893578,1014.7505859605129,1.0013002747762636
betas[4154],1.0194219160885476,0.005267164011269231,0.18482226939725138,0.6583552690287113,0.8915696101696419,1.0203499291641704,1.1473932044169284,1.3741981516097372,1231.2745801195658,1.0019322478601547
betas[4155],0.8990893076898835,0.00462273057180821,0.17258411102974403,0.5700450754511485,0.7805273595606058,0.9018760444446818,1.0155112201021703,1.2358535786652085,1393.81282285692,1.000466617523778
betas[4156],1.0745645218774573,0.005114679764414477,0.1759084626304463,0.7259594086936789,0.951602460928265,1.0805350375759573,1.1897397067843656,1.4219631627688443,1182.8687860048517,1.003453657238948
betas[4157],1.0620908390456898,0.005618514613185269,0.16858725770405494,0.7350831058407518,0.9465613289384064,1.0571720316674362,1.180411578861373,1.3873783037434833,900.3398298026096,1.0015915470085741
betas[4158],0.9901194062980688,0.004774722518837401,0.17396500781938218,0.6461211497207372,0.8764171825482996,0.9863727418755168,1.1045784152374392,1.3329632394193878,1327.4785927483733,0.998701255869222
betas[4159],1.0372847933059433,0.004420243070979955,0.18341469078518927,0.6756537456701598,0.9141408752108999,1.0338930880472086,1.1573659940893044,1.4049025038294602,1721.7731536210783,1.0006667031217436
betas[4160],0.8607348228097965,0.004927451558525729,0.20464253163813886,0.44334812066264123,0.7243296284711114,0.8659427754084205,1.0013154268557019,1.2425061863406708,1724.8330799861537,1.0003387411290618
betas[4161],1.010432800492894,0.004660281138994979,0.1860519977873849,0.6548059284614272,0.887566353012635,1.0162364117967857,1.1321424386999976,1.3911859507944822,1593.8389707506224,1.0014839789328775
betas[4162],0.8990160197732845,0.0050574926480719045,0.18217761114382425,0.5571136429039011,0.7713150184654007,0.9018515544265201,1.0228936861159743,1.2378946155858612,1297.5362077760524,1.0025989214078892
betas[4163],1.0526911953220197,0.006087583833852267,0.1959273322897294,0.6634206731157217,0.9222197701642811,1.0567507074790194,1.1839228801173123,1.4315348653508642,1035.8577994122875,0.9997945330162006
betas[4164],1.2504467403946027,0.004337407733467876,0.19500972983353532,0.8738620804030061,1.1246071773124495,1.2461322456502455,1.372788028619945,1.6640950238673782,2021.3990736214732,0.999104969491042
betas[4165],0.9244713449717441,0.005668148071243441,0.18612780372136914,0.5654342191544282,0.8013536549115488,0.924541808732795,1.047015688833353,1.294694999299226,1078.3013069743429,0.9994993149209963
betas[4166],0.8934988968888986,0.005780760910638966,0.1693334148841567,0.5471124628969072,0.7814427424535466,0.8953367036279751,1.0070183443769056,1.2294848185246483,858.055379349223,1.0024091992793978
betas[4167],0.9236511197173526,0.004149132904134294,0.17709236710219642,0.5531462068220631,0.805216102744861,0.9205244741575402,1.0466991103608763,1.2697517919915777,1821.7341237703001,0.9998615968880776
betas[4168],1.0599729612761997,0.003788643978172631,0.16781550989451993,0.7387120245410834,0.9429939129957587,1.0559560162996595,1.1719856456900262,1.4108035161877799,1961.9891496376536,0.9988162927279309
betas[4169],1.2127686756361766,0.0063385946703330845,0.18620563495979447,0.864200420291852,1.0848853775099485,1.208717063826486,1.3403917061172324,1.600792410812855,862.9779053034374,1.0010691026602812
betas[4170],1.1251232782427971,0.004821581756045787,0.17132942093923903,0.7836685013172882,1.0124800228033601,1.124346706097032,1.239332865995216,1.4495081160972179,1262.6553515562719,0.999547773554162
betas[4171],1.0021820105063752,0.0047419246606940964,0.16876748921405035,0.6783693692193804,0.8842069534613546,1.0060773221900854,1.1184152334886603,1.3254864531169868,1266.683984129499,0.9991932748450323
betas[4172],0.9734812079069519,0.0054264724893956775,0.17089557463218438,0.6344818075126399,0.8599250198996451,0.9771023738997759,1.081229435833027,1.3260956364795635,991.8052943578508,0.9992042317404147
betas[4173],1.005320320660318,0.004386960916769375,0.16655322569913358,0.6558028577565554,0.8939845517029825,1.0115593315270779,1.1170411411650831,1.3125433850341175,1441.3802462928895,1.0007197007633164
betas[4174],1.1609562833045663,0.0066984093105127845,0.19668565170541244,0.7669115273628873,1.0271365516536222,1.158889862797555,1.2869067737715003,1.5406690519657644,862.188040754221,0.9990352791770809
betas[4175],1.208324681857205,0.004859237484855235,0.1964582904158036,0.8462915804657084,1.064424111559921,1.21060529846168,1.340066271142649,1.5747213661729782,1634.5735662466036,1.0005090702192438
betas[4176],0.6792004051915506,0.006235113719086957,0.2037489132504151,0.2540946019647434,0.5447252607123165,0.684036482015757,0.8156114563886566,1.067594808228569,1067.8293276165275,1.0015413241642717
betas[4177],1.116117114933037,0.00626721476094854,0.203554503089688,0.7348187731480251,0.9769913169233357,1.117244379221524,1.2508624360256184,1.5284223921683298,1054.9023860450725,1.000176038348993
betas[4178],1.172716454641786,0.005205236257641098,0.19368853796333163,0.8091928269333103,1.037179542722438,1.167288441121899,1.3016866288179605,1.5821688728027428,1384.6083597321788,1.0000697163683612
betas[4179],0.9367454593469784,0.005001804317571175,0.17121314736045926,0.5906320833262607,0.8173165466118084,0.9373371817204805,1.053861826399359,1.2654395559233358,1171.7118644575949,0.9999437428156438
betas[4180],1.1822284388242001,0.003909153240102781,0.1602708257444061,0.8729110074261704,1.0717520192170393,1.1774926324709885,1.2833067138282273,1.5166757832053954,1680.9065073482798,0.9990328956851673
betas[4181],1.3928052115998775,0.007530387343019166,0.20458618090709796,1.0208816755464305,1.245344335492704,1.382436514616685,1.5292081146929395,1.8095119380097955,738.1046801373499,0.9990034599526585
betas[4182],1.250598613908387,0.005049775385978423,0.17891436291353177,0.9098353972178512,1.1317754275085847,1.2469780699906554,1.3621872020656056,1.6297616905392764,1255.2964203867734,0.9995448522690996
betas[4183],1.1208318179577772,0.00450118845412578,0.168054444696781,0.8106692963521643,1.0023105228301872,1.1184055282460932,1.2331718251977466,1.4651878421463942,1393.9449213415978,0.9994500760827482
betas[4184],1.1277870045028044,0.005015541503579678,0.19690763849439863,0.7551537231859553,0.9946936025639417,1.12853006052859,1.257148424177292,1.519564024947939,1541.3081341440304,0.9992680023867062
betas[4185],1.3313720230188708,0.007946360396487981,0.20995298911799073,0.9520852907860382,1.1840017132128902,1.3178756064616661,1.4661441826462869,1.7743121964004207,698.0838779154051,1.0020489596781383
betas[4186],1.3623079798529125,0.005967952762515098,0.20964273017434765,0.9778710891013445,1.229583485229233,1.3523011823145534,1.4921127478601024,1.810570274074366,1233.9820998002822,1.0003606691812343
betas[4187],1.4072010291554307,0.006433707299852337,0.2074292206936877,1.0106804410421295,1.2614269978656527,1.3997735205691733,1.5408470185372503,1.839729988335164,1039.4827188251313,0.9994608441443055
betas[4188],1.385896944682013,0.005297274137679439,0.1995736370948617,0.9997185159373304,1.2541983433542239,1.3757575745552932,1.5119481496400855,1.7882040051578418,1419.3890389178646,0.9999029464218343
betas[4189],1.092202998465272,0.00468888779236088,0.18676098004456587,0.7263200720785727,0.9605996302360416,1.089609719221611,1.2266852636449272,1.4546971664148987,1586.4727198696644,0.999084461667598
betas[4190],1.166707772336724,0.004614076908119593,0.17533439006067505,0.8085105962267513,1.0552375041745472,1.1644868773967916,1.2808112140823293,1.5163539054662114,1443.9912298868344,1.0004586992448798
betas[4191],1.2841866956731582,0.00566918826913578,0.19001299461708943,0.9397562470281907,1.1623211092992263,1.2754257807219491,1.4030665750371458,1.6680141069898653,1123.3752347248173,1.000564675965896
betas[4192],1.042068360700553,0.0037686096921230785,0.1655085090205586,0.7229932683576957,0.9289710777378042,1.0446066722808962,1.1552238940841266,1.3544608275437868,1928.7606242221225,1.0035360391727546
betas[4193],1.627068321754725,0.008839035299114091,0.22954187865943085,1.2119667872289952,1.4620992082098283,1.6214737685729204,1.778050850033535,2.1191223985850383,674.3946664525434,1.0006420477467584
betas[4194],1.3895012343585125,0.005658603750312854,0.19325255720132847,1.0206534292053702,1.2553586406224646,1.3869773883865144,1.5185891884594458,1.781002914402424,1166.358161518162,0.9990801008956605
betas[4195],1.3072402281149695,0.006166646158023249,0.20459480574925654,0.9201547977422151,1.1643528176340974,1.300758595726986,1.4411114557668914,1.7338292183002737,1100.7562211216516,0.9997787439032432
betas[4196],1.470766505394371,0.006668029400587085,0.20389566420090532,1.0779093148408598,1.3350813015439082,1.4699556984429891,1.6008173120690425,1.8898756328948054,935.0201481283497,1.0022562719148025
betas[4197],0.7658553215585401,0.00705561763731868,0.23369150351138146,0.3360440153860279,0.6047233314913002,0.7577185985182074,0.921191774494037,1.2348787765350204,1097.0230961330367,1.0040309695659377
betas[4198],0.6236060037835987,0.0047867264055577894,0.201445262407865,0.22712129182435978,0.48707748515593063,0.6191780018680766,0.7543130458276395,1.0301915292143407,1771.0748081469974,0.9990509831294601
betas[4199],0.7280397155452512,0.009147220579825114,0.27014878997267533,0.22216748411305226,0.5425069706065213,0.726502378590971,0.8959146776925562,1.2479939862499567,872.223431281623,1.0022461327479204
betas[4200],0.5695030393062523,0.004488136647510654,0.21249746282779708,0.15693195604982804,0.4217580860442681,0.5656033669442081,0.7100578056149612,0.9920678741353008,2241.688974477593,0.9989909779097274
betas[4201],0.752376300315679,0.005004514677937448,0.20392987941006402,0.3621665657102033,0.6177979993541127,0.7491418679528368,0.8770332535883265,1.175041104656476,1660.4958332965164,0.999814241038876
betas[4202],0.5184183590184189,0.0050780602500963366,0.18778589096019607,0.15946860322465775,0.3900058449447165,0.5180546798494476,0.64687491146344,0.8950832502381464,1367.50908202939,0.9999327788334759
betas[4203],0.9353182472421677,0.0036748343983021865,0.17853511432524294,0.6063928347633487,0.8133893630461235,0.9284715729239974,1.0543499092028605,1.308404223784913,2360.3246724702394,0.9995682770648581
betas[4204],0.8544164797776709,0.00514339360672524,0.21073828180961704,0.445405413715506,0.7191096119580976,0.8544833405848483,0.986055865528657,1.2942353440157264,1678.7551125102914,1.0003319692180888
betas[4205],1.0036295676945226,0.00574066097407937,0.1849225349280399,0.6606313455449614,0.8734098598991331,0.9985864229915977,1.1285470784248832,1.377870604430368,1037.661914995051,1.0068000319505914
betas[4206],0.5600347850481652,0.004176593811378271,0.18626376223757624,0.20208069435366136,0.43637723435919246,0.5584753971530727,0.6831244935435147,0.9421030238241346,1988.8968516574218,0.9997486775028779
betas[4207],0.8069498551586545,0.005174270495750349,0.17944853281252224,0.472047810748738,0.6790666515525771,0.8041332579960678,0.9263890984804919,1.1720330593223798,1202.7671730753461,1.0001920721048918
betas[4208],0.9813440496833195,0.005636505382375413,0.2105389860628751,0.5784777206877295,0.837106075478818,0.9766132857530136,1.1229094521494787,1.4013116395477994,1395.2280603477113,1.0008539846271745
betas[4209],0.9749687380142785,0.005517210310358423,0.22686757150020714,0.539368617216877,0.815088221776789,0.9659498506189035,1.1253812432044947,1.4441764581714012,1690.8526640121047,1.0001910349743526
betas[4210],1.34582387649425,0.007915331340088516,0.2439799703667579,0.8900443158771877,1.1680841458351083,1.3445457674882186,1.5220469602691589,1.8355514227077243,950.1018192566588,1.0005943411276756
betas[4211],1.4787615199172566,0.004766828310873507,0.2037010126212007,1.0877563631095808,1.3370439971026409,1.4827412348036273,1.6050555319569484,1.8897594522778556,1826.1117706456987,0.9990786421139609
betas[4212],1.4611203121763343,0.005620456394334642,0.2212347603300019,1.0305861391930449,1.3111714225281483,1.4520555003522135,1.6096202470779675,1.928083115017373,1549.400040246409,1.0007248150160564
betas[4213],1.6739455819031481,0.008918644388772398,0.24107694791114923,1.2175781362296005,1.5108239456660142,1.672371633013923,1.8304050136061067,2.159363174562872,730.657209093186,1.004673456971477
betas[4214],1.2968779928492071,0.005401211165681413,0.2049708767914938,0.9011974373440719,1.1588285055979692,1.2934814696091523,1.4310572034738498,1.7047573641425444,1440.1310170663796,1.0002556534982643
betas[4215],1.2847148774828185,0.004762408039694621,0.20516953137048907,0.88379798310871,1.1419166094720727,1.2884633941391992,1.416484668320944,1.6987681834732333,1855.9767332668555,0.9989502317635401
betas[4216],1.7258948580824738,0.005994490546019118,0.21018739594750105,1.3179838557196903,1.5850526639354516,1.7250826269602224,1.863082697830328,2.1512550347050166,1229.4440800977814,0.9991764715829567
betas[4217],1.503103861483256,0.005071077722973282,0.22122952326068296,1.085821357287012,1.3574203450627413,1.4986303544952366,1.6537030433091506,1.9446219626304821,1903.2052765496167,0.9991921419075247
betas[4218],1.414364920453671,0.008041091517713548,0.2311620837029206,0.9754105300447409,1.2656229801124286,1.4101736081661909,1.563362515980696,1.8830306554912186,826.4245142565412,1.0009425754188632
betas[4219],1.5758815521550116,0.010410018704864426,0.23600776151967853,1.1334528606993655,1.4146472204203353,1.57447685615334,1.729943489603264,2.052404996803297,513.9839430041704,1.00270310068633
betas[4220],0.7250837295832213,0.004556715098727123,0.1813281982856548,0.383541873522657,0.6024822942095727,0.7254346650334419,0.8407771133256445,1.0953556807280314,1583.5323533672422,1.0002669460760845
betas[4221],1.2278672171523297,0.005799742445666754,0.20053117196198292,0.8420296709572703,1.0902598235596972,1.2186973375186099,1.3534817189474113,1.6471863037579006,1195.4911573932382,1.0005064294257418
betas[4222],0.9234951416304614,0.005342301311293715,0.21522387699370849,0.516177946436039,0.7662890505514734,0.9167925830717686,1.0661003932120412,1.350376899713227,1623.0210135737675,0.9992559545742358
betas[4223],0.8243160190804883,0.005085076041689979,0.20419757521689264,0.4453321036483997,0.6808029208309972,0.8187965334165457,0.9667314765833026,1.2160855789175529,1612.524262723156,1.0001759855338688
betas[4224],1.2613402691985094,0.006555809947121704,0.2159797929500906,0.8286200052154258,1.1214941591338463,1.2654832190666816,1.4093527206442364,1.674949933371148,1085.3592983209353,1.0047636584041635
betas[4225],1.7108931532491152,0.005258894242650139,0.22496571026314605,1.2498170829149846,1.562616248448912,1.7185073852571378,1.8555223146570161,2.1477799171564884,1829.9691985064057,1.000128032485031
betas[4226],1.7633833680710869,0.007401808585928082,0.23400881087518086,1.3057395835359933,1.608053461322473,1.764279715053752,1.9181062960453579,2.228365627777415,999.5136275539546,1.0007840898088058
betas[4227],1.859781897917921,0.007510041391369354,0.2561212824421298,1.350897529889755,1.6812695010706786,1.854616930982254,2.0296317112847198,2.3532678267318974,1163.0721973493307,0.9999556093296966
betas[4228],2.161441710607461,0.007385434788780927,0.2797250705254582,1.6377742220354041,1.968963037714528,2.1534662957432436,2.34557694332569,2.7112708907122656,1434.5333475663533,0.9988431048086467
betas[4229],1.68041121497027,0.007463128258580883,0.2883059926661717,1.1128894952968562,1.4910777513050666,1.682559715995183,1.8773157000288028,2.2432964283120813,1492.332264610057,1.000581200563788
betas[4230],1.7130424697911744,0.005495677561775978,0.238763630095723,1.2468288284432885,1.5518191287337784,1.7100964398482068,1.8678874392887908,2.192035709702112,1887.5299781774092,1.0001079904679326
betas[4231],1.6113212297324018,0.0056627149682780455,0.23228549894940348,1.1793770771103507,1.4602054438914558,1.5955392215358828,1.7590910701694948,2.0861109295174227,1682.653887407334,0.9989931415782299
betas[4232],1.356464428774058,0.006209735785090476,0.2315026568324526,0.9165137755904613,1.1916398997204434,1.347910193297172,1.5110272439181731,1.8251568926372987,1389.8429072974,1.0001362657041943
betas[4233],1.5853341303107742,0.005609534524324159,0.2327748531232084,1.1539550330769954,1.4177575160000144,1.5836792400256479,1.736652033506417,2.0689347096156734,1721.941813562247,0.9991895592580051
betas[4234],1.9572695673538085,0.005540690981788814,0.247409567278851,1.4893493932296331,1.782756782351663,1.955565557684276,2.132319040544986,2.4539985814388574,1993.9080241274148,0.999570136700473
betas[4235],2.15569125102185,0.008483910407372978,0.2956245285156325,1.5861736007344653,1.9699131735404207,2.152014697060212,2.327280149170377,2.806467273370451,1214.1959605187803,0.9989254294445046
betas[4236],2.5636545276577705,0.008656700794726122,0.3011341398211627,1.9903403751843842,2.361117478416449,2.552382632454865,2.7657312072396554,3.1773366105172602,1210.0830427970493,1.000542579925487
betas[4237],2.138867128270384,0.007256157652719415,0.3178434562708006,1.5298314964536326,1.9161631878711134,2.1348004302244235,2.350106841403381,2.7814269043692255,1918.726745767998,0.9997107886761799
